# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
9.620967741935483319e-01	5.007704160246533309e-01	8.333850651979446411e-02
9.620967741935483319e-01	5.069337442218798673e-01	8.129525929689407349e-02
9.629032258064516014e-01	5.069337442218798673e-01	8.100832253694534302e-02
9.629032258064516014e-01	5.208012326656394908e-01	7.258994877338409424e-02
9.637096774193548709e-01	5.208012326656394908e-01	7.223525643348693848e-02
9.637096774193548709e-01	5.223420647149460416e-01	7.214321941137313843e-02
9.645161290322580294e-01	5.223420647149460416e-01	7.149079442024230957e-02
9.645161290322580294e-01	5.238828967642527035e-01	7.099120318889617920e-02
9.653225806451612989e-01	5.238828967642527035e-01	6.963090598583221436e-02
9.653225806451612989e-01	5.300462249614792398e-01	6.801578402519226074e-02
9.661290322580645684e-01	5.300462249614792398e-01	6.794843077659606934e-02
9.661290322580645684e-01	5.392912172573189888e-01	6.513924896717071533e-02
9.677419354838709964e-01	5.392912172573189888e-01	6.432501971721649170e-02
9.677419354838709964e-01	5.439137134052388634e-01	6.321558356285095215e-02
9.685483870967741549e-01	5.439137134052388634e-01	6.305306404829025269e-02
9.685483870967741549e-01	5.654853620955315741e-01	5.798995122313499451e-02
9.693548387096774244e-01	5.654853620955315741e-01	5.766322091221809387e-02
9.693548387096774244e-01	5.716486902927581104e-01	5.754133313894271851e-02
9.701612903225806939e-01	5.716486902927581104e-01	5.687471851706504822e-02
9.701612903225806939e-01	5.731895223420646612e-01	5.543089658021926880e-02
9.709677419354838523e-01	5.731895223420646612e-01	5.450176447629928589e-02
9.709677419354838523e-01	5.762711864406779849e-01	5.417558923363685608e-02
9.725806451612902803e-01	5.762711864406779849e-01	5.410689860582351685e-02
9.725806451612902803e-01	5.778120184899846468e-01	5.384144559502601624e-02
9.733870967741935498e-01	5.778120184899846468e-01	5.353318154811859131e-02
9.733870967741935498e-01	5.932203389830508211e-01	4.981116950511932373e-02
9.741935483870968193e-01	5.932203389830508211e-01	4.943429678678512573e-02
9.741935483870968193e-01	5.947611710323574830e-01	4.936474934220314026e-02
9.749999999999999778e-01	5.947611710323574830e-01	4.911001026630401611e-02
9.749999999999999778e-01	5.978428351309706956e-01	4.876048117876052856e-02
9.758064516129032473e-01	5.978428351309706956e-01	4.800213500857353210e-02
9.758064516129032473e-01	5.993836671802773575e-01	4.746255278587341309e-02
9.774193548387096753e-01	5.993836671802773575e-01	4.713965207338333130e-02
9.774193548387096753e-01	6.055469953775038938e-01	4.662014544010162354e-02
9.782258064516129448e-01	6.055469953775038938e-01	4.644654318690299988e-02
9.782258064516129448e-01	6.224961479198767300e-01	4.339220747351646423e-02
9.798387096774193727e-01	6.224961479198767300e-01	4.245670884847640991e-02
9.798387096774193727e-01	6.286594761171032664e-01	4.125734791159629822e-02
9.806451612903225312e-01	6.286594761171032664e-01	4.099903628230094910e-02
9.806451612903225312e-01	6.471494607087827644e-01	3.531108796596527100e-02
9.814516129032258007e-01	6.471494607087827644e-01	3.517032787203788757e-02
9.814516129032258007e-01	6.502311248073959771e-01	3.436001762747764587e-02
9.830645161290322287e-01	6.502311248073959771e-01	3.384900838136672974e-02
9.830645161290322287e-01	6.548536209553158516e-01	3.353422880172729492e-02
9.838709677419354982e-01	6.548536209553158516e-01	3.299594298005104065e-02
9.838709677419354982e-01	6.640986132511556006e-01	3.139385208487510681e-02
9.846774193548386567e-01	6.640986132511556006e-01	3.117892891168594360e-02
9.846774193548386567e-01	7.010785824345145967e-01	2.558962255716323853e-02
9.854838709677419262e-01	7.010785824345145967e-01	2.517601661384105682e-02
9.854838709677419262e-01	7.072419106317411330e-01	2.361486293375492096e-02
9.862903225806451957e-01	7.072419106317411330e-01	2.338761836290359497e-02
9.862903225806451957e-01	7.226502311248074184e-01	2.035643905401229858e-02
9.870967741935483541e-01	7.226502311248074184e-01	1.975650154054164886e-02
9.870967741935483541e-01	7.257318952234206311e-01	1.914052665233612061e-02
9.887096774193548931e-01	7.257318952234206311e-01	1.885401085019111633e-02
9.887096774193548931e-01	7.349768875192603801e-01	1.829061470925807953e-02
9.895161290322580516e-01	7.349768875192603801e-01	1.815178617835044861e-02
9.895161290322580516e-01	7.457627118644067910e-01	1.732353866100311279e-02
9.903225806451613211e-01	7.457627118644067910e-01	1.695986650884151459e-02
9.903225806451613211e-01	7.488443759630200036e-01	1.689681969583034515e-02
9.911290322580644796e-01	7.488443759630200036e-01	1.670822873711585999e-02
9.911290322580644796e-01	7.534668721109398781e-01	1.660928502678871155e-02
9.919354838709677491e-01	7.534668721109398781e-01	1.643350906670093536e-02
9.919354838709677491e-01	7.673343605546995017e-01	1.533045060932636261e-02
9.927419354838710186e-01	7.673343605546995017e-01	1.521420478820800781e-02
9.927419354838710186e-01	7.688751926040061635e-01	1.510407682508230209e-02
9.943548387096774466e-01	7.688751926040061635e-01	1.498719863593578339e-02
9.943548387096774466e-01	7.765793528505392507e-01	1.387654896825551987e-02
9.951612903225806051e-01	7.765793528505392507e-01	1.386104803532361984e-02
9.951612903225806051e-01	7.935285053929121979e-01	1.149548403918743134e-02
9.959677419354838745e-01	7.935285053929121979e-01	1.146108470857143402e-02
9.959677419354838745e-01	8.027734976887519469e-01	1.098233368247747421e-02
9.967741935483871440e-01	8.027734976887519469e-01	1.084975246340036392e-02
9.967741935483871440e-01	8.197226502311247831e-01	1.021672785282135010e-02
9.975806451612903025e-01	8.197226502311247831e-01	1.011182740330696106e-02
9.975806451612903025e-01	8.382126348228042811e-01	9.314552880823612213e-03
9.983870967741935720e-01	8.382126348228042811e-01	9.249607101082801819e-03
9.983870967741935720e-01	8.890600924499230118e-01	5.565037950873374939e-03
9.991935483870967305e-01	8.890600924499230118e-01	5.528808571398258209e-03
9.991935483870967305e-01	8.998459167950693116e-01	4.947924520820379257e-03
1.000000000000000000e+00	8.998459167950693116e-01	4.893489181995391846e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.337839221581816673e-03
