# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
2.733870967741935387e-01	3.081664098613251263e-03	9.999240636825561523e-01
2.750000000000000222e-01	3.081664098613251263e-03	9.999238252639770508e-01
2.774193548387096642e-01	3.081664098613251263e-03	9.999227523803710938e-01
2.790322580645161477e-01	3.081664098613251263e-03	9.999223947525024414e-01
2.830645161290322731e-01	3.081664098613251263e-03	9.999216794967651367e-01
2.846774193548387011e-01	3.081664098613251263e-03	9.999215602874755859e-01
2.895161290322580405e-01	3.081664098613251263e-03	9.999200105667114258e-01
2.927419354838709520e-01	3.081664098613251263e-03	9.999194145202636719e-01
2.959677419354838634e-01	3.081664098613251263e-03	9.999173879623413086e-01
2.975806451612903469e-01	3.081664098613251263e-03	9.999172687530517578e-01
2.991935483870967749e-01	3.081664098613251263e-03	9.999165534973144531e-01
3.008064516129032029e-01	3.081664098613251263e-03	9.999163150787353516e-01
3.024193548387096864e-01	3.081664098613251263e-03	9.999160766601562500e-01
3.040322580645161143e-01	3.081664098613251263e-03	9.999155998229980469e-01
3.064516129032258118e-01	3.081664098613251263e-03	9.999144077301025391e-01
3.072580645161290258e-01	4.622496147919877112e-03	9.999141693115234375e-01
3.080645161290322398e-01	4.622496147919877112e-03	9.999140501022338867e-01
3.096774193548387233e-01	4.622496147919877112e-03	9.999139308929443359e-01
3.104838709677419373e-01	4.622496147919877112e-03	9.999138116836547852e-01
3.112903225806451513e-01	6.163328197226502526e-03	9.999136924743652344e-01
3.145161290322580627e-01	6.163328197226502526e-03	9.999121427536010742e-01
